offset_x, offset_y, offset_z,rotation_x,rotation_y,rotation_z,rotation_w,sphere_x,sphere_y,sphere_z
0.030809448826137426,0.0405549656748917,0.03385447321472176,-0.012498914888991209,0.7087954650343635,0.7053553675337721,-0.0020694417308607434,-0.4282189866930963,0.02607287716814612,-0.214834758489776
