offset_x, offset_y, offset_z,rotation_x,rotation_y,rotation_z,rotation_w,sphere_x,sphere_y,sphere_z
0.030943343956352672,0.04081959460837492,0.03384144811286122,-0.012087670077772054,0.7095629440691408,0.7045760787548316,-0.0025835585087623718,-0.4286624273361262,0.026056417855516125,-0.21509565608325457
