offset_x, offset_y, offset_z,rotation_x,rotation_y,rotation_z,rotation_w,sphere_x,sphere_y,sphere_z
0.02862439066793187,0.04196511062509323,0.031214496825515855,-0.00510646771505107,0.7072356991387122,0.7053790694585841,-0.0004165622926557101,-0.4272207357884733,0.025252170666870206,-0.21609716184244185
