offset_x, offset_y, offset_z,rotation_x,rotation_y,rotation_z,rotation_w,sphere_x,sphere_y,sphere_z
0.02849999583582894,0.04200998789554973,0.032009976583948524,5.470441188921676e-09,0.7071067816604505,0.7071067806844342,-3.292910222019551e-10,-0.6457181418855852,-0.11507153020816961,-0.08068546380346442
