offset_x, offset_y, offset_z,rotation_x,rotation_y,rotation_z,rotation_w,sphere_x,sphere_y,sphere_z
0.028542316523186576,0.041623751659178636,0.032062017900420785,-0.008637035139057874,0.7096132638994157,0.7045822970586507,0.005116833280064157,-0.08002460935121443,-0.1799162238297124,-0.22971668050379174
