offset_x, offset_y, offset_z,rotation_x,rotation_y,rotation_z,rotation_w,sphere_x,sphere_y,sphere_z
0.10245234358757462,0.07769120052958821,-0.06810469616582815,0.5891391996566276,0.5783120463249768,0.5105767109486956,-0.9999016879992727,-0.07754260798013056,-0.22009754623104358,-0.16840297599717832
