offset_x, offset_y, offset_z,rotation_x,rotation_y,rotation_z,rotation_w,sphere_x,sphere_y,sphere_z
0.0285,0.04201,0.03201,0.0,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.0,nan
