offset_x, offset_y, offset_z,rotation_x,rotation_y,rotation_z,rotation_w,sphere_x,sphere_y,sphere_z
0.02940600009352811,0.04104159171716769,0.03403422549260733,-0.010332736578340067,0.7108675911136164,0.7033146082769131,0.005868768274053793,-0.07952877341155139,-0.17968882879520956,-0.23064112480819576
