offset_x, offset_y, offset_z,rotation_x,rotation_y,rotation_z,rotation_w,sphere_x,sphere_y,sphere_z
0.028133193989430556,0.041915558649263114,0.03296765087119717,-0.004553327487899837,0.710559476193879,0.7033994218316735,0.0007973776589543004,-0.07979219871829571,-0.17973389627526976,-0.230278606971967
